,loss,acc,val_loss,val_acc
234,1.8157299757003784,0.515625,2.1445637941360474,0.359375
235,2.0488606691360474,0.40625,2.108790874481201,0.390625
236,1.9800304174423218,0.46875,2.0770431756973267,0.453125
237,1.8950178623199463,0.5,2.0636070370674133,0.375
238,1.8425609469413757,0.546875,2.0838281512260437,0.40625
239,2.080867886543274,0.46875,2.1359200477600098,0.390625
240,2.0283526182174683,0.328125,2.127561092376709,0.390625
241,2.0356271266937256,0.390625,2.0249804258346558,0.4375
242,2.0954760313034058,0.375,1.9598612785339355,0.390625
243,1.9780490398406982,0.515625,1.9686840176582336,0.390625
244,2.273111581802368,0.359375,1.9500449895858765,0.390625
245,1.904419481754303,0.5,1.9766477346420288,0.421875
246,2.011517643928528,0.453125,1.9841599464416504,0.40625
247,1.8792057037353516,0.5,1.9657283425331116,0.390625
248,2.3227065801620483,0.34375,1.9385606050491333,0.40625
249,1.762890875339508,0.46875,1.940335750579834,0.40625
250,2.1660348773002625,0.40625,1.9693375825881958,0.40625
251,2.048703134059906,0.4375,2.0576233863830566,0.421875
252,2.144232451915741,0.359375,2.078912615776062,0.4375
253,1.9697871208190918,0.453125,2.047155976295471,0.40625
254,1.9060682654380798,0.46875,2.043556869029999,0.375
255,1.9852562546730042,0.46875,2.056981325149536,0.359375
256,1.7332064509391785,0.546875,2.108149230480194,0.40625
257,1.9315612316131592,0.46875,2.133057177066803,0.40625
258,1.7980722784996033,0.515625,2.14278781414032,0.4375
259,1.643036425113678,0.5,2.166258931159973,0.40625
260,1.7352659106254578,0.453125,2.0675225257873535,0.421875
261,1.7758960723876953,0.515625,1.9577423334121704,0.46875
262,2.0357199907302856,0.53125,1.8896999955177307,0.5
263,2.276741862297058,0.453125,1.8755499720573425,0.5625
264,1.9990651607513428,0.453125,1.9202178120613098,0.546875
265,1.5904968976974487,0.453125,2.046703577041626,0.46875
266,1.5830667614936829,0.5,2.2019013166427612,0.4375
267,2.0368732810020447,0.328125,2.1903998851776123,0.4375
268,1.6637989282608032,0.5,2.1048927307128906,0.390625
269,1.6991897821426392,0.5,2.0381304025650024,0.40625
270,2.2009040117263794,0.390625,1.9827357530593872,0.40625
271,2.1380672454833984,0.328125,1.8939207792282104,0.453125
272,1.8454636335372925,0.453125,1.8851736783981323,0.5
273,1.5516078472137451,0.625,1.9810881614685059,0.484375
274,2.272099494934082,0.390625,1.9763524532318115,0.5
275,1.8266791701316833,0.46875,1.87223482131958,0.515625
276,1.8163387775421143,0.453125,1.7606449723243713,0.5625
277,1.7289785742759705,0.515625,1.7387176752090454,0.53125
278,2.2533106803894043,0.4375,1.7241962552070618,0.546875
279,2.078862249851227,0.421875,1.7961713671684265,0.5
280,1.9191232919692993,0.46875,1.8836572766304016,0.421875
281,1.8490763902664185,0.484375,1.9750936627388,0.40625
282,1.8279750347137451,0.515625,2.0599506497383118,0.328125
283,2.128552198410034,0.4375,2.0627121925354004,0.390625
284,1.8320308327674866,0.4375,2.022942543029785,0.46875
285,1.7669203281402588,0.46875,1.9648431539535522,0.484375
286,1.8838039636611938,0.484375,1.970535159111023,0.484375
287,2.0325276255607605,0.421875,1.9415374994277954,0.515625
288,2.105876863002777,0.390625,1.9169180393218994,0.5
289,2.0733373165130615,0.421875,1.9440817832946777,0.453125
290,1.9015796184539795,0.4375,1.9831457138061523,0.4375
291,2.114993929862976,0.421875,2.018180012702942,0.46875
292,2.0365320444107056,0.40625,2.0053077340126038,0.484375
293,2.0540562868118286,0.421875,1.9333537817001343,0.5
294,1.9986132979393005,0.375,1.8766106367111206,0.484375
295,1.7116100788116455,0.5,1.838806390762329,0.515625
296,2.191307544708252,0.40625,1.816569209098816,0.515625
297,1.8895120024681091,0.390625,1.8518765568733215,0.5
298,1.6489425897598267,0.53125,1.9101712107658386,0.515625
299,1.9558001160621643,0.34375,1.9609540700912476,0.546875
300,1.6177170872688293,0.5,1.9865251779556274,0.453125
301,1.904502809047699,0.46875,2.0160629749298096,0.40625
302,2.0130138397216797,0.453125,2.042082190513611,0.421875
303,1.793215811252594,0.453125,1.9935152530670166,0.4375
304,1.610015332698822,0.53125,1.8770021796226501,0.5625
305,2.1187154054641724,0.375,1.832174837589264,0.53125
306,2.0077329874038696,0.46875,1.831828773021698,0.53125
307,2.0108906030654907,0.359375,1.8289045691490173,0.53125
308,1.9982320070266724,0.46875,1.8311442136764526,0.515625
309,1.9811673760414124,0.453125,1.825091004371643,0.53125
310,1.5087211728096008,0.546875,1.8419361114501953,0.53125
311,1.6810967326164246,0.53125,1.8799542784690857,0.46875
312,2.32527756690979,0.375,1.9128039479255676,0.421875
313,2.0812727212905884,0.453125,1.909608006477356,0.4375
314,1.727966547012329,0.546875,1.903777837753296,0.421875
315,2.0681129097938538,0.484375,1.9016602635383606,0.46875
316,1.5893852710723877,0.546875,1.8879892230033875,0.484375
317,1.6523498892784119,0.453125,1.8996554613113403,0.515625
318,1.6862300038337708,0.5625,1.9349955916404724,0.5
319,1.7740728259086609,0.5,1.934548258781433,0.46875
320,1.766703486442566,0.484375,1.953977346420288,0.40625
321,1.8267452716827393,0.546875,2.0027748346328735,0.484375
322,1.8140951991081238,0.453125,2.0419992208480835,0.453125
323,1.7590713500976562,0.5625,2.086836576461792,0.40625
324,1.9148752689361572,0.484375,2.073998987674713,0.359375
325,1.837343692779541,0.53125,1.9361311197280884,0.421875
326,2.021353244781494,0.40625,1.8273377418518066,0.546875
327,1.902432918548584,0.453125,1.7934797406196594,0.515625
328,2.012118935585022,0.40625,1.8250575065612793,0.46875
329,1.7638702988624573,0.5,1.8476420044898987,0.421875
330,1.676222026348114,0.546875,1.841013491153717,0.40625
331,1.8292369842529297,0.484375,1.8393471240997314,0.484375
332,1.6137733459472656,0.5,1.8087056875228882,0.453125
333,1.8475834727287292,0.4375,1.7529353499412537,0.46875
334,1.818333923816681,0.484375,1.7583990693092346,0.421875
335,1.7045235633850098,0.5625,1.8606675267219543,0.421875
336,1.8617191910743713,0.4375,1.9150432348251343,0.40625
337,1.927051067352295,0.46875,2.0049303770065308,0.390625
338,1.79336279630661,0.390625,1.978740930557251,0.375
339,1.8754361867904663,0.453125,1.9314303398132324,0.40625
340,1.6425879001617432,0.40625,1.919769287109375,0.40625
341,1.4223784804344177,0.609375,1.909271478652954,0.453125
342,1.5310943722724915,0.53125,1.907065987586975,0.484375
343,1.8609601855278015,0.453125,1.8482424020767212,0.5
344,1.4480814933776855,0.515625,1.7721086740493774,0.515625
345,1.630018413066864,0.53125,1.759655773639679,0.546875
346,1.8988794684410095,0.53125,1.7637043595314026,0.53125
347,1.6397734880447388,0.5625,1.7511003017425537,0.53125
348,1.8129087686538696,0.546875,1.7823926210403442,0.53125
349,1.41215318441391,0.546875,1.8842473030090332,0.515625
350,1.485998809337616,0.53125,2.0698145031929016,0.484375
351,1.7226392030715942,0.5,2.1660656929016113,0.453125
352,1.6657105684280396,0.515625,2.1550666093826294,0.4375
353,1.7114790678024292,0.484375,2.0879799127578735,0.4375
354,2.110026240348816,0.40625,1.9771470427513123,0.4375
355,1.6323240995407104,0.53125,1.8964383602142334,0.4375
356,1.5865461230278015,0.484375,1.8567436933517456,0.453125
357,1.5933731198310852,0.484375,1.8760014176368713,0.46875
358,1.9718323349952698,0.484375,1.8584946393966675,0.5
359,1.6737783551216125,0.53125,1.8058249950408936,0.515625
360,1.7226392030715942,0.484375,1.724955976009369,0.484375
361,1.794023036956787,0.46875,1.6763562560081482,0.515625
362,2.021903336048126,0.421875,1.6091000437736511,0.515625
363,1.848841905593872,0.46875,1.6484262347221375,0.515625
364,1.7456507682800293,0.515625,1.7147719860076904,0.484375
365,1.7523396611213684,0.53125,1.7676959037780762,0.5
366,1.7736220359802246,0.515625,1.795214295387268,0.484375
367,1.553477704524994,0.546875,1.833853542804718,0.46875
368,1.937308430671692,0.390625,1.8596672415733337,0.5
369,1.5282415747642517,0.5625,1.8348284363746643,0.53125
370,1.4975380301475525,0.671875,1.8206802010536194,0.5
371,1.9350160360336304,0.453125,1.7655328512191772,0.515625
372,1.630841612815857,0.484375,1.756786823272705,0.53125
373,1.9361774325370789,0.484375,1.8178305625915527,0.53125
374,1.4929450750350952,0.546875,1.8855607509613037,0.5
375,2.0256398916244507,0.484375,1.9244070053100586,0.46875
376,1.6192516088485718,0.5625,1.8932603597640991,0.4375
377,1.9217370748519897,0.453125,1.799175500869751,0.484375
378,1.7258568406105042,0.40625,1.7127988934516907,0.53125
379,1.5659005045890808,0.515625,1.6754910945892334,0.578125
380,1.5804470777511597,0.578125,1.6589264869689941,0.578125
381,1.7162604928016663,0.46875,1.6984546184539795,0.578125
382,1.4766092896461487,0.5625,1.745102047920227,0.59375
383,1.616295337677002,0.5625,1.785808265209198,0.546875
384,1.717103123664856,0.5,1.841001272201538,0.53125
385,1.6958565711975098,0.484375,1.9556269645690918,0.484375
386,1.704801619052887,0.578125,1.959263563156128,0.46875
387,1.4101355075836182,0.5,1.8489850163459778,0.484375
388,1.8027977347373962,0.46875,1.7365686297416687,0.546875
389,2.0712168216705322,0.40625,1.6990710496902466,0.515625
390,1.5642609596252441,0.515625,1.7461079955101013,0.53125
391,1.8517615795135498,0.484375,1.8313984274864197,0.515625
392,1.6567984223365784,0.46875,1.8593519926071167,0.515625
393,1.879881501197815,0.5,1.8262099027633667,0.53125
394,1.6953882575035095,0.484375,1.8189958333969116,0.53125
395,1.6582317352294922,0.546875,1.8532732725143433,0.53125
396,1.905381679534912,0.4375,1.897793173789978,0.46875
397,1.9614177346229553,0.484375,1.8931329846382141,0.4375
398,1.4345458149909973,0.609375,1.8809671998023987,0.46875
399,1.8009818196296692,0.515625,1.8941646814346313,0.484375
400,1.5583205223083496,0.484375,1.8913639187812805,0.4375
401,1.6209627985954285,0.578125,1.8760106563568115,0.453125
402,1.5554503798484802,0.53125,1.8674647808074951,0.484375
403,1.7174403071403503,0.453125,1.834100604057312,0.484375
404,1.6117978692054749,0.515625,1.8224727511405945,0.484375
405,1.8557558059692383,0.546875,1.877642571926117,0.4375
406,1.6543346047401428,0.546875,1.9306221008300781,0.4375
407,1.9302911162376404,0.453125,1.9971359372138977,0.4375
408,1.5498567819595337,0.5625,2.0066240429878235,0.453125
409,1.7871069312095642,0.484375,1.8588171005249023,0.4375
410,1.7183343768119812,0.546875,1.7731397151947021,0.515625
411,1.840192437171936,0.4375,1.7404956817626953,0.5
412,1.6681731343269348,0.515625,1.7357551455497742,0.515625
413,1.7937345504760742,0.484375,1.7034698128700256,0.515625
414,1.4827553033828735,0.59375,1.6949414014816284,0.5
415,1.845002293586731,0.546875,1.6690407991409302,0.453125
416,1.603656828403473,0.546875,1.6995363235473633,0.515625
417,1.516438901424408,0.53125,1.7360661029815674,0.5625
418,1.7764308452606201,0.375,1.7299522161483765,0.5
419,1.7831144332885742,0.453125,1.7263582348823547,0.515625
420,1.6721808910369873,0.4375,1.7578666806221008,0.484375
421,1.3644070029258728,0.59375,1.7851808667182922,0.484375
422,1.9292411804199219,0.4375,1.8545000553131104,0.453125
423,1.5705764889717102,0.515625,1.9130869507789612,0.421875
424,1.3749295473098755,0.609375,1.9769832491874695,0.4375
425,1.305262804031372,0.546875,1.9989680647850037,0.4375
426,1.3419633507728577,0.515625,1.984229326248169,0.4375
427,1.4841103553771973,0.609375,1.9306461811065674,0.46875
428,1.841872215270996,0.5,1.7915735244750977,0.53125
429,1.653424620628357,0.59375,1.7065280675888062,0.546875
430,1.923613965511322,0.546875,1.6792241334915161,0.546875
431,1.5722399353981018,0.453125,1.6716949343681335,0.578125
432,1.5329018831253052,0.5625,1.7286434769630432,0.515625
433,1.1680490970611572,0.625,1.8456857800483704,0.5
434,1.6171737909317017,0.484375,1.9612626433372498,0.484375
435,1.5491455793380737,0.578125,1.9213351011276245,0.46875
436,1.577217698097229,0.546875,1.8318047523498535,0.453125
437,1.6173961758613586,0.59375,1.7748104333877563,0.46875
438,1.737080693244934,0.515625,1.781165897846222,0.484375
439,1.417020320892334,0.5625,1.7961645722389221,0.453125
440,1.7429571747779846,0.453125,1.7561687231063843,0.484375
441,1.2717159986495972,0.578125,1.7702174186706543,0.484375
442,1.5310167074203491,0.5625,1.7780324220657349,0.546875
443,1.691746473312378,0.46875,1.7408908605575562,0.53125
444,1.7346607446670532,0.546875,1.6601866483688354,0.53125
445,1.71136474609375,0.484375,1.5971041321754456,0.578125
446,1.8958324193954468,0.453125,1.586089551448822,0.5625
447,1.7872956991195679,0.515625,1.6082573533058167,0.515625
448,1.4734684824943542,0.484375,1.6937393546104431,0.46875
449,1.7415897250175476,0.53125,1.7506979703903198,0.484375
450,1.4227206707000732,0.640625,1.7831713557243347,0.546875
451,1.78640478849411,0.5,1.8243379592895508,0.546875
452,1.3753397464752197,0.625,1.8428226113319397,0.515625
453,1.4534404277801514,0.546875,1.8368878960609436,0.53125
454,1.671948492527008,0.515625,1.7890015244483948,0.5625
455,1.670863926410675,0.453125,1.7169280052185059,0.53125
456,1.694448471069336,0.5,1.7100577354431152,0.5625
457,1.4433767795562744,0.53125,1.737936556339264,0.53125
458,1.8512251377105713,0.453125,1.7755454778671265,0.53125
459,1.8543118238449097,0.484375,1.7995139956474304,0.53125
460,1.6778016090393066,0.484375,1.7816457748413086,0.53125
461,1.8172792792320251,0.484375,1.7040020823478699,0.5625
462,1.4676938652992249,0.59375,1.64228355884552,0.578125
463,1.5622597932815552,0.515625,1.6115580201148987,0.5625
464,1.5099159479141235,0.546875,1.6161154508590698,0.5625
465,1.4472169280052185,0.578125,1.6753241419792175,0.546875
466,1.3343372344970703,0.640625,1.7645043730735779,0.546875
467,1.704743504524231,0.546875,1.7991584539413452,0.53125
468,1.4078449606895447,0.59375,1.8198952674865723,0.484375
469,1.8708367347717285,0.453125,1.8360421657562256,0.484375
470,1.613773226737976,0.53125,1.8304874300956726,0.5
471,1.4906865358352661,0.5,1.804823875427246,0.46875
472,1.6722503304481506,0.5625,1.7830324172973633,0.5
473,1.6336376070976257,0.421875,1.757213056087494,0.515625
474,1.5903111696243286,0.578125,1.7063460946083069,0.546875
475,1.8607630729675293,0.46875,1.6820477843284607,0.546875
476,1.6513803601264954,0.46875,1.6989339590072632,0.546875
477,1.4222570061683655,0.59375,1.7141084671020508,0.59375
478,1.7217096090316772,0.5,1.6938626766204834,0.5625
479,1.433939516544342,0.578125,1.7562545537948608,0.53125
