enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,0.012211322784423828,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.006887197494506836,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.006767749786376953,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.006783485412597656,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.006819248199462891,0.0,0.0,0.0,0.0,-1,-1,0
0.7767086029052734,0.005502223968505859,0.0007925033569335938,0.019221782684326172,0.7967228889465332,4.2438507080078125e-05,4,4,1
0.7878122329711914,0.005596160888671875,0.0008292198181152344,0.019194841384887695,0.8078362941741943,4.839897155761719e-05,4,4,1
0.7865188121795654,0.005589008331298828,0.0007996559143066406,0.01918315887451172,0.8065016269683838,4.839897155761719e-05,4,4,1
0.7738373279571533,0.0062062740325927734,0.0008189678192138672,0.019164323806762695,0.7938206195831299,4.696846008300781e-05,4,4,1
0.7906882762908936,0.005572080612182617,0.0007889270782470703,0.01912093162536621,0.8105981349945068,4.4345855712890625e-05,4,4,1
0.7833495140075684,0.006048440933227539,0.0007746219635009766,0.01928424835205078,0.8034083843231201,4.172325134277344e-05,4,4,2
0.7972183227539062,0.006186723709106445,0.0008349418640136719,0.019634008407592773,0.8176872730255127,3.886222839355469e-05,4,4,2
0.7959661483764648,0.005396127700805664,0.0007855892181396484,0.019217967987060547,0.815969705581665,3.62396240234375e-05,4,4,2
0.7780172824859619,0.005373954772949219,0.0007822513580322266,0.019324302673339844,0.798123836517334,4.506111145019531e-05,4,4,2
0.7807469367980957,0.005495786666870117,0.0007898807525634766,0.019535064697265625,0.8010718822479248,4.00543212890625e-05,4,4,2
0.794335126876831,0.005376577377319336,0.0008432865142822266,0.01984119415283203,0.8150196075439453,5.0067901611328125e-05,4,4,3
0.7770094871520996,0.00525975227355957,0.0008258819580078125,0.019303321838378906,0.7971386909484863,5.030632019042969e-05,4,4,3
0.785517692565918,0.005370378494262695,0.0008566379547119141,0.01956009864807129,0.8059344291687012,5.054473876953125e-05,4,4,3
0.7803175449371338,0.005292415618896484,0.0008521080017089844,0.01953721046447754,0.8007068634033203,4.9114227294921875e-05,4,4,3
0.7728509902954102,0.005385398864746094,0.0008351802825927734,0.019411325454711914,0.7930974960327148,4.887580871582031e-05,4,4,3
0.7931559085845947,0.005285739898681641,0.006708383560180664,0.019179582595825195,0.8190438747406006,0.0027420520782470703,4,4,4
0.7720565795898438,0.0059621334075927734,0.006578922271728516,0.019107341766357422,0.7977428436279297,0.002664327621459961,4,4,4
0.7725527286529541,0.005350589752197266,0.0065839290618896484,0.019774436950683594,0.7989110946655273,0.002670764923095703,4,4,4
0.7932641506195068,0.005398988723754883,0.006602287292480469,0.019098520278930664,0.818964958190918,0.0027048587799072266,4,4,4
0.7957332134246826,0.005266904830932617,0.006647825241088867,0.01931166648864746,0.821692705154419,0.0027379989624023438,4,4,4
0.7775397300720215,0.00455927848815918,0.009212970733642578,0.019245386123657227,0.8059980869293213,0.003958702087402344,4,4,5
0.7739605903625488,0.0045108795166015625,0.009234428405761719,0.019092798233032227,0.8022878170013428,0.003965616226196289,4,4,5
0.7967596054077148,0.004542112350463867,0.009417295455932617,0.019232511520385742,0.8254094123840332,0.003996610641479492,4,4,5
0.7998063564300537,0.00451207160949707,0.009339094161987305,0.019292354583740234,0.8284378051757812,0.004023313522338867,4,4,5
0.7823503017425537,0.004559755325317383,0.00922846794128418,0.0193784236907959,0.8109571933746338,0.003996610641479492,4,4,5
0.7756683826446533,0.00431513786315918,0.009252071380615234,0.019230365753173828,0.8041508197784424,0.003989458084106445,4,4,6
0.7919628620147705,0.004361391067504883,0.009219646453857422,0.01935601234436035,0.8205385208129883,0.003993988037109375,4,4,6
0.7773447036743164,0.004363298416137695,0.009340524673461914,0.019263029098510742,0.8059482574462891,0.004086017608642578,4,4,6
0.7926795482635498,0.004446983337402344,0.009365558624267578,0.019247055053710938,0.8212921619415283,0.004014015197753906,4,4,6
0.7949237823486328,0.004347801208496094,0.009523153305053711,0.019744396209716797,0.8241913318634033,0.004053831100463867,4,4,6
0.7798571586608887,0.003968000411987305,0.012930154800415039,0.019406795501708984,0.8121941089630127,0.005986690521240234,4,4,7
0.7771897315979004,0.0045928955078125,0.013124227523803711,0.019220829010009766,0.8095347881317139,0.00605463981628418,4,4,7
0.7897117137908936,0.003869771957397461,0.012861967086791992,0.0191957950592041,0.8217694759368896,0.006056547164916992,4,4,7
0.7902576923370361,0.0038666725158691406,0.012959957122802734,0.019195556640625,0.8224132061004639,0.006033658981323242,4,4,7
0.7842891216278076,0.0039904117584228516,0.01295161247253418,0.019489526748657227,0.816730260848999,0.0060100555419921875,4,4,7
0.7936604022979736,0.0025370121002197266,0.024636507034301758,0.019339799880981445,0.8376367092132568,0.012383222579956055,4,4,8
0.7998173236846924,0.0026044845581054688,0.024659156799316406,0.019368648529052734,0.8438451290130615,0.012383460998535156,4,4,8
0.7980830669403076,0.003314495086669922,0.02469182014465332,0.0192563533782959,0.8420312404632568,0.012397050857543945,4,4,8
0.7966978549957275,0.0025365352630615234,0.024649858474731445,0.019314289093017578,0.8406620025634766,0.01239156723022461,4,4,8
0.7983264923095703,0.002576112747192383,0.024695873260498047,0.019597768783569336,0.8426201343536377,0.012365341186523438,4,4,8
0.7969012260437012,0.002368450164794922,0.024735450744628906,0.019252538681030273,0.8408892154693604,0.012447834014892578,4,4,9
