enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,0.003985404968261719,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.0018243789672851562,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.0018308162689208984,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.0018472671508789062,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.001821279525756836,0.0,0.0,0.0,0.0,-1,-1,0
0.7717082500457764,0.0013704299926757812,0.0009417533874511719,0.019176483154296875,0.7918264865875244,4.0531158447265625e-05,0,0,1
0.7856957912445068,0.0013401508331298828,0.0009019374847412109,0.019178390502929688,0.8057761192321777,4.2438507080078125e-05,0,0,1
0.7986564636230469,0.0013687610626220703,0.0009860992431640625,0.019444704055786133,0.8190872669219971,7.319450378417969e-05,0,0,1
0.7944071292877197,0.0013382434844970703,0.0009648799896240234,0.01921367645263672,0.8145856857299805,4.100799560546875e-05,0,0,1
0.7823519706726074,0.0013668537139892578,0.0009238719940185547,0.01933765411376953,0.8026134967803955,4.1484832763671875e-05,0,0,1
0.7814998626708984,0.0012011528015136719,0.0009849071502685547,0.01931309700012207,0.8017978668212891,4.7206878662109375e-05,0,0,2
0.7904624938964844,0.001188039779663086,0.0009541511535644531,0.019671201705932617,0.8110878467559814,4.2438507080078125e-05,0,0,2
0.779813289642334,0.0012333393096923828,0.000911712646484375,0.019577980041503906,0.8003029823303223,6.461143493652344e-05,0,0,2
0.7962124347686768,0.0011937618255615234,0.0009286403656005859,0.019131898880004883,0.8162729740142822,3.910064697265625e-05,0,0,2
0.7968635559082031,0.0012035369873046875,0.0009057521820068359,0.019329309463500977,0.8170986175537109,6.246566772460938e-05,0,0,2
0.7774889469146729,0.0006082057952880859,0.09356307983398438,0.019852399826049805,0.890904426574707,0.007933855056762695,0,0,3
0.7937784194946289,0.0005872249603271484,0.09461760520935059,0.019474267959594727,0.9078702926635742,0.0076825618743896484,0,0,3
0.7780444622039795,0.0006110668182373047,0.09671378135681152,0.019437551498413086,0.8941957950592041,0.008006095886230469,0,0,3
0.7747259140014648,0.0006151199340820312,0.09475970268249512,0.01960587501525879,0.8890914916992188,0.008167743682861328,0,0,3
0.797914981842041,0.0006039142608642578,0.09633779525756836,0.01955866813659668,0.913811445236206,0.00805974006652832,0,0,3
0.7938940525054932,0.025275230407714844,0.09423708915710449,0.019240617752075195,0.9073717594146729,0.007998228073120117,0,0,4
0.7983078956604004,0.021938085556030273,0.09417963027954102,0.01964592933654785,0.9121334552764893,0.007989883422851562,0,0,4
0.777564525604248,0.024072885513305664,0.09617376327514648,0.019292831420898438,0.893031120300293,0.007903337478637695,0,0,4
0.7884697914123535,0.022639036178588867,0.09413766860961914,0.019635915756225586,0.9022433757781982,0.007995843887329102,0,0,4
0.797947883605957,0.027502775192260742,0.09446907043457031,0.019865989685058594,0.9122829437255859,0.008006811141967773,0,0,4
