enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave,correct_label
0.0,0.018338918685913086,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018199682235717773,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018275022506713867,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018145322799682617,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.0183560848236084,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018102407455444336,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018419742584228516,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.01807689666748047,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018390417098999023,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.01825857162475586,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018398284912109375,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018341064453125,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.01829242706298828,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.02118682861328125,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.0183713436126709,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018399715423583984,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.01826000213623047,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018317699432373047,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018442153930664062,0.0,0.0,0.0,0.0,-1,-1,0,3
0.0,0.018308639526367188,0.0,0.0,0.0,0.0,-1,-1,0,3
0.7839996814727783,0.017992258071899414,0.0008141994476318359,0.01972794532775879,0.804541826248169,4.5299530029296875e-05,0,0,1,3
0.769223690032959,0.018219947814941406,0.0007560253143310547,0.01980280876159668,0.7897825241088867,3.9577484130859375e-05,0,0,1,3
0.7938315868377686,0.018084049224853516,0.0007987022399902344,0.019820213317871094,0.8144505023956299,4.4345855712890625e-05,0,0,1,3
0.7920775413513184,0.01822638511657715,0.0007693767547607422,0.019696474075317383,0.8125433921813965,4.076957702636719e-05,0,0,1,3
0.7728939056396484,0.018192291259765625,0.0007777214050292969,0.020022869110107422,0.7936944961547852,4.172325134277344e-05,0,0,1,3
0.7716398239135742,0.018301725387573242,0.0007581710815429688,0.01999640464782715,0.7923943996429443,4.076957702636719e-05,0,0,1,3
0.7894337177276611,0.018326520919799805,0.00075531005859375,0.019930124282836914,0.8101191520690918,4.100799560546875e-05,0,0,1,3
0.7879929542541504,0.018270254135131836,0.0008165836334228516,0.019860506057739258,0.8086700439453125,3.910064697265625e-05,0,0,1,3
0.7674691677093506,0.018184185028076172,0.0007596015930175781,0.019670724868774414,0.7878994941711426,4.00543212890625e-05,0,0,1,3
0.7721266746520996,0.018277645111083984,0.0007607936859130859,0.019609689712524414,0.7924971580505371,4.267692565917969e-05,0,0,1,3
0.764613151550293,0.018175840377807617,0.0007572174072265625,0.01988077163696289,0.7852511405944824,4.57763671875e-05,0,0,1,3
0.7767531871795654,0.01806020736694336,0.0007898807525634766,0.019873380661010742,0.7974164485931396,4.220008850097656e-05,0,0,1,3
0.7670371532440186,0.018255949020385742,0.0007538795471191406,0.019912242889404297,0.787703275680542,4.100799560546875e-05,0,0,1,3
0.7881157398223877,0.018082380294799805,0.0007624626159667969,0.019644975662231445,0.8085231781005859,4.2438507080078125e-05,0,0,1,3
0.7643840312957764,0.017992258071899414,0.0007603168487548828,0.019876718521118164,0.7850210666656494,4.553794860839844e-05,0,0,1,3
0.773836612701416,0.018294811248779297,0.0007653236389160156,0.019693374633789062,0.7942953109741211,4.3392181396484375e-05,0,0,1,3
0.7856011390686035,0.01816415786743164,0.0007433891296386719,0.019752025604248047,0.8060965538024902,4.363059997558594e-05,0,0,1,3
0.7691340446472168,0.01789402961730957,0.0007672309875488281,0.019756078720092773,0.7896573543548584,4.649162292480469e-05,0,0,1,3
0.7914226055145264,0.018286705017089844,0.0007703304290771484,0.019756555557250977,0.8119494915008545,4.00543212890625e-05,0,0,1,3
0.7728898525238037,0.018306255340576172,0.0007593631744384766,0.0196683406829834,0.7933175563812256,4.57763671875e-05,0,0,1,3
0.786409854888916,0.017754793167114258,0.0027604103088378906,0.019825458526611328,0.8089957237243652,0.0001239776611328125,0,0,2,3
0.7888474464416504,0.01792001724243164,0.002711772918701172,0.019643783569335938,0.8112030029296875,0.00012826919555664062,0,0,2,3
0.7803657054901123,0.01800990104675293,0.002723217010498047,0.01955103874206543,0.8026399612426758,0.0001251697540283203,0,0,2,3
0.7859854698181152,0.018164634704589844,0.0027556419372558594,0.019614458084106445,0.8083555698394775,0.0001251697540283203,0,0,2,3
0.7677257061004639,0.017835617065429688,0.002814769744873047,0.01989006996154785,0.7904305458068848,0.0001270771026611328,0,0,2,3
0.7856748104095459,0.01788020133972168,0.0027239322662353516,0.020091533660888672,0.8084902763366699,0.00012612342834472656,0,0,2,3
0.7894003391265869,0.017946243286132812,0.002716064453125,0.019757747650146484,0.8118741512298584,0.00012493133544921875,0,0,2,3
0.7770943641662598,0.018114566802978516,0.0027806758880615234,0.020035982131958008,0.7999110221862793,0.00012969970703125,0,0,2,3
0.7849032878875732,0.01817798614501953,0.0027093887329101562,0.01994490623474121,0.8075575828552246,0.0001308917999267578,0,0,2,3
0.7648591995239258,0.017966032028198242,0.0027518272399902344,0.01959371566772461,0.7872047424316406,0.00012230873107910156,0,0,2,3
0.7860448360443115,0.017963647842407227,0.0027315616607666016,0.01957988739013672,0.8083562850952148,0.000125885009765625,0,0,2,3
0.7939682006835938,0.0177459716796875,0.0027837753295898438,0.0200040340423584,0.816756010055542,0.00013113021850585938,0,0,2,3
0.779475212097168,0.01792287826538086,0.002747058868408203,0.019961118698120117,0.8021833896636963,0.0001266002655029297,0,0,2,3
0.7732381820678711,0.01815485954284668,0.002782106399536133,0.02006840705871582,0.796088695526123,0.0001277923583984375,0,0,2,3
0.7736291885375977,0.01807093620300293,0.0027282238006591797,0.019717931747436523,0.7960753440856934,0.00012564659118652344,0,0,2,3
0.7764654159545898,0.017903804779052734,0.002719879150390625,0.019684314727783203,0.7988696098327637,0.00012755393981933594,0,0,2,3
0.7843048572540283,0.01786017417907715,0.0027618408203125,0.019696712493896484,0.8067634105682373,0.00012874603271484375,0,0,2,3
0.7880270481109619,0.018059492111206055,0.002787351608276367,0.019864320755004883,0.8106787204742432,0.00012087821960449219,0,0,2,3
0.7846629619598389,0.01805710792541504,0.002744436264038086,0.019620418548583984,0.8070278167724609,0.000125885009765625,0,0,2,3
0.791248083114624,0.01793527603149414,0.0027840137481689453,0.019755125045776367,0.8137872219085693,0.00012373924255371094,0,0,2,3
0.7820000648498535,0.017850637435913086,0.0027756690979003906,0.01970958709716797,0.8044853210449219,0.0001232624053955078,0,0,3,3
0.794198751449585,0.018136024475097656,0.0027616024017333984,0.019910097122192383,0.8168704509735107,0.00012063980102539062,0,0,3,3
0.7760984897613525,0.017687559127807617,0.0027365684509277344,0.019760608673095703,0.798595666885376,0.0001227855682373047,0,0,3,3
0.7817826271057129,0.017655134201049805,0.0026886463165283203,0.019694089889526367,0.8041653633117676,0.0001227855682373047,0,0,3,3
0.7831070423126221,0.017852306365966797,0.0027239322662353516,0.019989967346191406,0.8058209419250488,0.00012731552124023438,0,0,3,3
0.7917401790618896,0.01781177520751953,0.002728700637817383,0.019870281219482422,0.8143391609191895,0.00012636184692382812,0,0,3,3
0.7626631259918213,0.017862319946289062,0.002729654312133789,0.019717931747436523,0.7851107120513916,0.000125885009765625,0,0,3,3
0.7597923278808594,0.017603397369384766,0.002744913101196289,0.019837617874145508,0.7823748588562012,0.00012493133544921875,0,0,3,3
0.7771635055541992,0.01793050765991211,0.002703428268432617,0.019694089889526367,0.7995610237121582,0.00012087821960449219,0,0,3,3
0.7682919502258301,0.017845869064331055,0.0027618408203125,0.019751310348510742,0.7908051013946533,0.00012135505676269531,0,0,3,3
0.7757754325866699,0.017791271209716797,0.002797365188598633,0.019870519638061523,0.7984433174133301,0.00012302398681640625,0,0,3,3
0.7908554077148438,0.017656326293945312,0.0026891231536865234,0.019985198974609375,0.8135297298431396,0.00016427040100097656,0,0,3,3
0.773066520690918,0.017995595932006836,0.0027060508728027344,0.019666194915771484,0.7954387664794922,0.00012874603271484375,0,0,3,3
0.7775685787200928,0.01776432991027832,0.0027594566345214844,0.019878149032592773,0.800206184387207,0.00012087821960449219,0,0,3,3
0.771050214767456,0.017637252807617188,0.0026967525482177734,0.0198671817779541,0.7936141490936279,0.0001227855682373047,0,0,3,3
0.7800085544586182,0.01776909828186035,0.0026941299438476562,0.019788742065429688,0.8024914264678955,0.0001246929168701172,0,0,3,3
0.7867989540100098,0.0180051326751709,0.002759218215942383,0.020052671432495117,0.8096108436584473,0.0001277923583984375,0,0,3,3
0.7894437313079834,0.017683982849121094,0.0027365684509277344,0.02005934715270996,0.8122396469116211,0.0001316070556640625,0,0,3,3
0.7761631011962891,0.017952919006347656,0.002704143524169922,0.019616127014160156,0.7984833717346191,0.0001251697540283203,0,0,3,3
0.7762243747711182,0.017699003219604492,0.0027277469635009766,0.01995563507080078,0.7989077568054199,0.00012254714965820312,0,0,3,3
0.7625381946563721,0.017709970474243164,0.009426116943359375,0.019646406173706055,0.7916107177734375,0.00047397613525390625,0,0,4,3
0.7654390335083008,0.017776966094970703,0.009465694427490234,0.019750118255615234,0.7946548461914062,0.0004773139953613281,0,0,4,3
0.7887601852416992,0.01766228675842285,0.009619712829589844,0.019765138626098633,0.8181450366973877,0.0004818439483642578,0,0,4,3
0.7834885120391846,0.01753687858581543,0.009535074234008789,0.019754648208618164,0.8127782344818115,0.0004680156707763672,0,0,4,3
0.7980945110321045,0.017858266830444336,0.009582281112670898,0.019785404205322266,0.8274621963500977,0.0004706382751464844,0,0,4,3
0.7833921909332275,0.017437219619750977,0.009490251541137695,0.019765377044677734,0.812647819519043,0.00048804283142089844,0,0,4,3
0.779306173324585,0.017643213272094727,0.009436607360839844,0.019708871841430664,0.8084516525268555,0.0004744529724121094,0,0,4,3
0.7831339836120605,0.017682790756225586,0.009551763534545898,0.020043373107910156,0.8127291202545166,0.0004680156707763672,0,0,4,3
0.790595293045044,0.017519712448120117,0.009659290313720703,0.01973748207092285,0.8199920654296875,0.0004684925079345703,0,0,4,3
0.7812037467956543,0.01773357391357422,0.009582042694091797,0.019910812377929688,0.8106966018676758,0.0004756450653076172,0,0,4,3
0.787656307220459,0.017548799514770508,0.009586572647094727,0.019780874252319336,0.817023754119873,0.0004661083221435547,0,0,4,3
0.7700462341308594,0.017514944076538086,0.009434938430786133,0.01982855796813965,0.7993097305297852,0.0004756450653076172,0,0,4,3
0.7734637260437012,0.017485380172729492,0.009592771530151367,0.0199735164642334,0.8030300140380859,0.0004761219024658203,0,0,4,3
0.7821197509765625,0.01751565933227539,0.00945425033569336,0.019923686981201172,0.811497688293457,0.00047588348388671875,0,0,4,3
