enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,0.11982893943786621,0.0,0.0,0.0,0.0,-1,-1,0
1.3604772090911865,0.08454012870788574,0.0007083415985107422,0.08070993423461914,1.4418954849243164,0.0007472038269042969,64,64,1
1.3636119365692139,0.08368515968322754,0.0007162094116210938,0.07971620559692383,1.4440443515777588,0.0007383823394775391,64,64,2
1.3896863460540771,0.08247566223144531,0.08658552169799805,0.07872271537780762,1.5549945831298828,0.08867979049682617,64,64,3
1.3642618656158447,0.08287429809570312,0.08356976509094238,0.07900285720825195,1.526834487915039,0.08860564231872559,64,64,4
1.4009265899658203,0.08748364448547363,0.10291886329650879,0.08082032203674316,1.5846657752990723,0.10515284538269043,64,64,5
1.3895456790924072,0.08283758163452148,0.0940403938293457,0.07845878601074219,1.5620448589324951,0.09717106819152832,64,64,6
1.3907489776611328,0.08321166038513184,0.09656119346618652,0.07899022102355957,1.566300392150879,0.10185742378234863,64,64,7
1.5149102210998535,0.0882883071899414,2.629257917404175,0.07834076881408691,4.222508907318115,2.6358327865600586,64,64,8
1.3784091472625732,0.07928848266601562,5.522510051727295,0.08016204833984375,6.981081247329712,5.339795827865601,64,64,9
1.4607570171356201,0.07288670539855957,8.427765369415283,0.08179354667663574,9.970315933227539,7.996349811553955,64,64,10
1.427330732345581,0.07587337493896484,8.431045532226562,0.0788567066192627,9.937232971191406,8.06289291381836,64,64,11
1.4775323867797852,0.06660938262939453,19.964082717895508,0.09056496620178223,21.532180070877075,18.938178300857544,64,64,12
1.4258909225463867,0.06258916854858398,29.635855436325073,0.07941555976867676,31.141161918640137,28.7452871799469,64,64,13
1.3970365524291992,0.056436777114868164,34.37764883041382,0.08085036277770996,35.85553574562073,34.11337924003601,64,64,14
1.4237303733825684,0.05529022216796875,35.894251346588135,0.08017754554748535,37.39815926551819,36.77389359474182,64,64,15
1.3914544582366943,0.04862022399902344,48.49022364616394,0.08037042617797852,49.96204853057861,48.34501814842224,64,64,16
1.3921194076538086,0.041986703872680664,60.21974420547485,0.08053040504455566,61.69239401817322,59.971497535705566,64,64,17
1.424419641494751,0.038637638092041016,62.04656505584717,0.0810098648071289,63.55199456214905,60.44594478607178,64,64,18
1.394017219543457,0.0362856388092041,60.79640221595764,0.08128571510314941,62.27170515060425,62.102360248565674,64,64,19
1.3951504230499268,0.02920389175415039,71.3634352684021,0.08115196228027344,72.8397376537323,71.29433178901672,64,64,20
1.4313850402832031,0.022838354110717773,77.35283923149109,0.08094239234924316,78.86516666412354,76.57843160629272,64,64,21
1.394388198852539,0.02084207534790039,83.61376762390137,0.08080363273620605,85.08895945549011,83.48912215232849,64,64,22
1.4130096435546875,0.010174036026000977,90.56214451789856,0.08528542518615723,92.0604395866394,88.03416466712952,64,64,23
1.4443647861480713,0.02459239959716797,95.97754502296448,0.08241510391235352,97.5043249130249,90.53857088088989,64,64,24
