enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,1.2985272407531738,0.0,0.0,0.0,0.0,-1,-1,0
1.368175983428955,1.327134132385254,0.0006697177886962891,0.08050107955932617,1.4493467807769775,0.000713348388671875,64,64,1
1.3654131889343262,1.31776762008667,0.0008578300476074219,0.08091568946838379,1.4471867084503174,0.000705718994140625,64,64,2
1.3907287120819092,1.3194658756256104,0.06672263145446777,0.08075261116027832,1.5382039546966553,0.08417582511901855,64,64,3
1.401595115661621,1.3295836448669434,0.0870521068572998,0.08170056343078613,1.570347785949707,0.08333611488342285,64,64,4
1.4279766082763672,1.2183163166046143,0.09695076942443848,0.08276987075805664,1.6076972484588623,0.10902285575866699,64,64,5
1.405585765838623,1.208728551864624,0.09623408317565918,0.08091163635253906,1.5827314853668213,0.10119056701660156,64,64,6
1.3787951469421387,1.2040824890136719,0.09989762306213379,0.08083248138427734,1.5595252513885498,0.10246753692626953,64,64,7
1.4315824508666992,1.18495774269104,2.647063732147217,0.08045721054077148,4.1591033935546875,2.650165319442749,64,64,8
1.3870635032653809,1.2056796550750732,5.453137159347534,0.08070254325866699,6.920903205871582,5.309638023376465,64,64,9
1.4191102981567383,1.175889015197754,8.416677713394165,0.08076024055480957,9.916548252105713,7.966310501098633,64,64,10
1.414435863494873,1.1983582973480225,8.39892029762268,0.07967686653137207,9.893033027648926,7.975535869598389,64,64,11
1.4104821681976318,1.1752429008483887,19.88243556022644,0.08046078681945801,21.37337851524353,18.64757204055786,64,64,12
1.4159305095672607,1.1186368465423584,29.596232414245605,0.08087491989135742,31.093037843704224,28.66307258605957,64,64,13
1.410311222076416,1.075542688369751,33.86532545089722,0.0804295539855957,35.35606622695923,33.796958446502686,64,64,14
1.4161486625671387,1.0574901103973389,35.06760597229004,0.08094573020935059,36.56470036506653,36.86116147041321,64,64,15
1.452977180480957,1.068835735321045,49.14633893966675,0.08672833442687988,50.686044454574585,49.48584055900574,64,64,16
1.5253183841705322,1.1681537628173828,61.32460904121399,0.08197641372680664,62.93190383911133,60.21119022369385,64,64,17
1.4715800285339355,0.9647812843322754,62.69739270210266,0.08252620697021484,64.25149893760681,61.0226263999939,64,64,18
1.4122626781463623,0.9677622318267822,61.22365355491638,0.08272528648376465,62.71864151954651,62.46824550628662,64,64,19
1.428405523300171,0.8790385723114014,71.9674425125122,0.08276605606079102,73.47861409187317,71.7074294090271,64,64,20
1.4267518520355225,0.8240597248077393,77.47823786735535,0.08279037475585938,78.98778009414673,77.03874111175537,64,64,21
1.4175314903259277,0.8401393890380859,83.70835447311401,0.08458399772644043,85.21046996116638,83.535400390625,64,64,22
1.4049901962280273,0.6735773086547852,90.10920977592468,0.0822441577911377,91.59644412994385,88.05159091949463,64,64,23
1.394320011138916,0.34854793548583984,96.20726895332336,0.08812189102172852,97.68971085548401,90.33098483085632,64,64,24
