,loss,accuracy,val_loss,val_accuracy
0,0.6844786802927653,0.8020833134651184,1.6660832933017187,0.5313432812690735
1,0.7536665201187134,0.7604166865348816,1.6454637675058275,0.5395522117614746
2,0.9131544431050619,0.6666666865348816,1.6328015270687284,0.5335820913314819
3,0.8930274248123169,0.7291666865348816,1.6340975420815604,0.5358209013938904
4,0.840795079867045,0.7395833134651184,1.6301459244319372,0.5335820913314819
5,0.776982585589091,0.8333333134651184,1.6262834128879367,0.5440298318862915
6,0.8125940958658854,0.7708333134651184,1.6233501178877694,0.5425373315811157
7,1.076660434405009,0.71875,1.6225577138719105,0.5462686419487
8,0.9304999311765035,0.7708333134651184,1.6173354387283325,0.5402985215187073
9,0.9012103875478109,0.71875,1.6237878771055312,0.5492537021636963
10,1.044434626897176,0.6458333134651184,1.6123104152225314,0.550000011920929
11,1.0336161851882935,0.6770833134651184,1.6169275726590837,0.5485074520111084
12,1.028823733329773,0.7083333134651184,1.6124449854805356,0.5485074520111084
13,1.026943604151408,0.6666666865348816,1.6110206161226546,0.550000011920929
14,0.9415991107622782,0.7083333134651184,1.6021362117358617,0.5477612018585205
15,0.9784038861592611,0.6875,1.5995008491334461,0.5485074520111084
16,1.037726600964864,0.6979166865348816,1.609929933434441,0.5462686419487
17,0.7856341203053793,0.7395833134651184,1.605015408425104,0.5485074520111084
18,1.0868641138076782,0.6041666865348816,1.6042551795641582,0.5507462620735168
19,1.0026469628016155,0.6458333134651184,1.6021564716384524,0.5522388219833374
20,0.8764174580574036,0.6979166865348816,1.6049654058047704,0.5514925122261047
21,0.8673412601153055,0.71875,1.6100179893629891,0.5522388219833374
22,0.9987378915150961,0.6875,1.6138037244478862,0.5567164421081543
23,1.0959620078404744,0.6458333134651184,1.6158147283962794,0.5477612018585205
24,0.9669190843900045,0.7083333134651184,1.5862071627662295,0.5507462620735168
25,0.9927802483240763,0.71875,1.5872277617454529,0.5522388219833374
26,1.006905734539032,0.6666666865348816,1.5843326619693212,0.5574626922607422
27,1.0379869937896729,0.65625,1.5928639712787809,0.5574626922607422
28,1.0753682851791382,0.625,1.5959450659297763,0.5589552521705627
29,0.727794349193573,0.7604166865348816,1.5884428194590978,0.5589552521705627
30,0.8899177114168803,0.7291666865348816,1.58336303347633,0.5582089424133301
31,0.9667786558469137,0.7291666865348816,1.606870370251792,0.5597015023231506
32,0.7406989336013794,0.7604166865348816,1.590515014671144,0.5619403123855591
33,0.6845270792643229,0.8020833134651184,1.582592853478023,0.5537313222885132
34,0.8351170818010966,0.71875,1.5733697499547685,0.5567164421081543
35,0.8203670183817545,0.7604166865348816,1.565265953540802,0.5604477524757385
36,0.8122931718826294,0.7708333134651184,1.5631387858163743,0.5537313222885132
37,0.7825530966122946,0.7708333134651184,1.5662310464041573,0.5544776320457458
38,0.8726207812627157,0.7604166865348816,1.5656192898750305,0.5559701323509216
39,0.6428483128547668,0.8229166865348816,1.5681423374584742,0.5574626922607422
40,0.8873883684476217,0.6770833134651184,1.571069047564552,0.5574626922607422
41,1.0455947120984395,0.6458333134651184,1.5637505423455011,0.5597015023231506
42,0.65890500942866,0.8645833134651184,1.5687177294776553,0.5619403123855591
43,0.5217096308867136,0.875,1.565091507775443,0.5619403123855591
44,0.6408806443214417,0.8333333134651184,1.5585731267929077,0.5567164421081543
45,0.7408125599225363,0.78125,1.556008239587148,0.5634328126907349
46,0.6181707580884298,0.7916666865348816,1.557056568917774,0.5671641826629639
47,0.5942383408546448,0.8229166865348816,1.5565473167669206,0.5716418027877808
48,0.8026327093442281,0.7708333134651184,1.559235998562404,0.5701492428779602
49,0.635116696357727,0.8333333134651184,1.5605639389583044,0.5656716227531433
50,0.5683168868223826,0.84375,1.5672743575913566,0.5694029927253723
51,0.7732348442077637,0.71875,1.5657273559343248,0.5649253726005554
52,0.8638786872227987,0.6875,1.5667426103637332,0.566417932510376
53,0.887732744216919,0.7395833134651184,1.58120335709481,0.5567164421081543
54,0.7953488032023112,0.7291666865348816,1.5665766596794128,0.5671641826629639
55,0.7413477897644043,0.78125,1.563807168177196,0.5671641826629639
56,0.7776636878649393,0.75,1.5734519064426422,0.5649253726005554
57,0.7979012131690979,0.75,1.5706525586900257,0.5694029927253723
58,0.9902125199635824,0.6979166865348816,1.5658860064688183,0.5649253726005554
59,0.7734631896018982,0.75,1.5651944563502358,0.5679104328155518
60,0.7814214030901591,0.8020833134651184,1.572572960740044,0.5686567425727844
61,0.7900969584782919,0.7708333134651184,1.5679761398406256,0.5656716227531433
62,0.7243467370669047,0.8020833134651184,1.569065497035072,0.5716418027877808
63,0.8772867321968079,0.7604166865348816,1.5671013678823198,0.5708954930305481
64,0.907336413860321,0.78125,1.5669466782183874,0.5716418027877808
65,0.6906432112058004,0.8020833134651184,1.5711445382663183,0.5723880529403687
66,0.7073279221852621,0.7708333134651184,1.5661556238219851,0.5701492428779602
67,0.9254059592882792,0.7604166865348816,1.5788063293411618,0.5679104328155518
68,0.8965519467989603,0.6979166865348816,1.5655598725591386,0.5686567425727844
69,0.8493871688842773,0.7708333134651184,1.565428144875027,0.5723880529403687
70,0.7417464454968771,0.78125,1.5634223222732544,0.562686562538147
71,0.7851628661155701,0.78125,1.565700935465949,0.5582089424133301
72,0.8224457701047262,0.7708333134651184,1.5704694475446428,0.5589552521705627
73,0.6660891572634379,0.7291666865348816,1.5803275079954238,0.5604477524757385
74,0.9451567729314169,0.75,1.5678743492989313,0.5686567425727844
75,0.9372952580451965,0.7083333134651184,1.5650451963856107,0.5649253726005554
76,0.7886204520861307,0.71875,1.5575369397799175,0.575373113155365
77,0.887159546216329,0.7291666865348816,1.5656353888057528,0.5708954930305481
78,0.8072275122006735,0.7708333134651184,1.5600083441961379,0.5783582329750061
79,0.8137342929840088,0.7395833134651184,1.5567674807139806,0.5731343030929565
80,0.8669191201527914,0.6875,1.5534301627249945,0.5701492428779602
81,0.9731808304786682,0.6979166865348816,1.557662532443092,0.5679104328155518
82,0.8218484322230021,0.71875,1.5581409022921608,0.5731343030929565
83,0.7819956342379252,0.7395833134651184,1.5585453410943348,0.5738806128501892
84,0.8712046146392822,0.7395833134651184,1.5601534105482555,0.5716418027877808
85,0.5904358327388763,0.78125,1.563652339435759,0.5731343030929565
86,0.8556680083274841,0.75,1.5752866097858973,0.579104483127594
87,0.7441333134969076,0.7604166865348816,1.5708475240639277,0.5746268630027771
88,0.6338971455891927,0.8333333134651184,1.5672530758948553,0.5798507332801819
89,0.5511837402979533,0.8333333134651184,1.5570311631475175,0.5805970430374146
90,0.6871233582496643,0.7708333134651184,1.5533785025278728,0.5783582329750061
91,0.8271001974741617,0.71875,1.5467524216288613,0.5820895433425903
92,0.7137675285339355,0.8020833134651184,1.5401191895916349,0.5746268630027771
93,0.6522132555643717,0.8020833134651184,1.5569131516274952,0.5716418027877808
94,0.7390196919441223,0.75,1.561874508857727,0.5723880529403687
95,0.6183294455210367,0.8229166865348816,1.5580996643929255,0.5738806128501892
96,0.9188266595204672,0.75,1.5494310699758076,0.5671641826629639
97,0.7522345383961996,0.8125,1.5519213250705175,0.5686567425727844
98,0.7170907159646353,0.7916666865348816,1.5500704262937819,0.5738806128501892
99,0.5468435684839884,0.8229166865348816,1.5562014324324471,0.5738806128501892
100,0.6333616375923157,0.8541666865348816,1.5465131103992462,0.5768656730651855
101,0.6101187070210775,0.7916666865348816,1.5402688611121405,0.5798507332801819
