,loss,accuracy,val_loss,val_accuracy
0,0.6952169140179952,0.7916666865348816,1.6650755405426025,0.5343283414840698
1,0.7514020005861918,0.7604166865348816,1.6646247562907992,0.5350746512413025
2,0.9316725333531698,0.65625,1.6640533719744002,0.5350746512413025
3,0.8905943433443705,0.7604166865348816,1.6635722063836598,0.5358209013938904
4,0.8572822411855062,0.75,1.6630229779652186,0.5358209013938904
5,0.8065423965454102,0.8333333134651184,1.6625107413246518,0.5358209013938904
6,0.8296954234441122,0.8125,1.6618761732464744,0.5358209013938904
7,1.1567580699920654,0.6875,1.6608418339774722,0.5350746512413025
8,0.9832073251406351,0.7291666865348816,1.660002092520396,0.5343283414840698
9,0.9405199686686198,0.71875,1.6592931605520702,0.5335820913314819
10,1.0986832181612651,0.65625,1.658424164567675,0.5335820913314819
11,1.0853871901830037,0.65625,1.65768320503689,0.5343283414840698
12,1.0972129106521606,0.6979166865348816,1.6568664340745836,0.5350746512413025
13,1.1315170129140217,0.6145833134651184,1.65598559095746,0.5350746512413025
14,0.9333867232004801,0.71875,1.6556400741849626,0.5343283414840698
15,1.0738630493481953,0.6875,1.6550696066447668,0.5343283414840698
16,1.0934967398643494,0.6666666865348816,1.6546338087036496,0.5350746512413025
17,0.8867000341415405,0.7083333134651184,1.6538839311826796,0.5343283414840698
18,1.177061935265859,0.59375,1.6532612187521798,0.5365671515464783
19,1.079176425933838,0.6354166865348816,1.6524022363481068,0.5365671515464783
20,0.9579171140988668,0.7083333134651184,1.65180884656452,0.5365671515464783
21,0.9623258312543234,0.6666666865348816,1.651503596987043,0.5365671515464783
22,1.1577049891153972,0.65625,1.6506486251240684,0.5365671515464783
23,1.177652359008789,0.6354166865348816,1.6502405632109869,0.5365671515464783
24,1.0725776354471843,0.6666666865348816,1.6493280898957026,0.5358209013938904
25,1.1142702102661133,0.6666666865348816,1.6484795468194144,0.5365671515464783
26,1.0717593431472778,0.65625,1.648051877816518,0.5380597114562988
27,1.2093430360158284,0.5833333134651184,1.6469386503809975,0.5380597114562988
28,1.1804327964782715,0.5208333134651184,1.6462694094294594,0.5388059616088867
29,0.7392699917157491,0.7708333134651184,1.6462078037716092,0.5380597114562988
30,0.9654933214187622,0.6875,1.6455744959059215,0.5380597114562988
31,1.036040226618449,0.7083333134651184,1.645369441736312,0.5388059616088867
32,0.8285313844680786,0.7395833134651184,1.6449761532601856,0.5380597114562988
33,0.7289536794026693,0.7916666865348816,1.6447523860704332,0.5388059616088867
34,0.9125212033589681,0.6979166865348816,1.644278727826618,0.5388059616088867
35,0.9398309787114462,0.6979166865348816,1.6435188225337438,0.5388059616088867
36,0.9325926105181376,0.75,1.643242208730607,0.5388059616088867
37,0.8510541121164957,0.7916666865348816,1.6427869711603438,0.5380597114562988
38,1.027836521466573,0.6770833134651184,1.64211049250194,0.5388059616088867
39,0.7594244082768759,0.7708333134651184,1.6417362604822432,0.5395522117614746
40,0.9842430949211121,0.6875,1.6414438372566587,0.5402985215187073
41,1.1223268508911133,0.59375,1.6409458830243064,0.5402985215187073
42,0.7940739790598551,0.75,1.6405628153256007,0.5395522117614746
43,0.624346137046814,0.8125,1.6402783819607325,0.5395522117614746
44,0.7173223892847697,0.7916666865348816,1.6398835210573106,0.5395522117614746
45,0.7777545054753622,0.7395833134651184,1.6395861023948306,0.5395522117614746
46,0.6830094257990519,0.8020833134651184,1.6392096536500114,0.5395522117614746
47,0.6611984173456827,0.8125,1.6386941557838803,0.5395522117614746
48,0.8723915616671244,0.75,1.6382574382282438,0.5402985215187073
49,0.7042923370997111,0.8229166865348816,1.6378539630344935,0.5402985215187073
